Park Code,Park Name,Scientific Name,Common Names,Family
GWCA,George Washington Carver National Monument,Physalis virginiana,"field groundcherry, Virginia groundcherry, Virginia ground-cherry",Solanaceae
GWCA,George Washington Carver National Monument,Solanum carolinense,"apple of Sodom, bull nettle, Carolina horsenettle, Carolina horse-nettle, devil's tomato, horsenettle, sand briar",Solanaceae
GWCA,George Washington Carver National Monument,Solanum ptycanthum,American black nightshade,Solanaceae
GWCA,George Washington Carver National Monument,Solanum rostratum,"buffalobur, buffalobur nightshade, Colorado bur, horned nightshade, Kansas thistle, Mexican thistle, Texas thistle",Solanaceae
GWCA,George Washington Carver National Monument,Solanum sarrachoides,"hairy nightshade, hoe nightshade, nightshade",Solanaceae
GWCA,George Washington Carver National Monument,Ampelopsis cordata,"heartleaf ampelopsis, heartleaf peppervine",Vitaceae
GWCA,George Washington Carver National Monument,Parthenocissus quinquefolia,"American ivy, fiveleaved ivy, Virginia creeper, woodbine",Vitaceae
GWCA,George Washington Carver National Monument,Vitis aestivalis,summer grape,Vitaceae
GWCA,George Washington Carver National Monument,Vitis cinerea,graybark grape,Vitaceae
GWCA,George Washington Carver National Monument,Vitis vulpina,"fox grape, frost grape, wild grape",Vitaceae
GWCA,George Washington Carver National Monument,Pleurotus ostreatus,,Tricholomataceae
